OCO,,Jan 2021,"Precision Platformer, 2D Platformer, Puzzle Platformer, Rhythm, Platformer, Arcade, 2D, Music-Based Procedural Generation, Action, Puzzle, Minimalist, Level Editor, Beautiful, Multiplayer, Singleplayer, Asynchronous Multiplayer, Indie, Soundtrack, Great Soundtrack, Music"
eSports Boxing Club,,Coming Soon,"Boxing, Sports, eSports, Multiplayer, Realistic, PvP, Simulation, Local Multiplayer, PvE, Cinematic, Fighting, 3D Fighter, Action, RPG, Indie, Early Access, Violent, 3D, Third Person, Singleplayer"
Mad Streets,,Coming Soon,"Action, Casual, Indie, Fighting, 3D Fighter, Physics, Local Co-Op, Local Multiplayer, Multiplayer, Beat 'em up, Funny, 3D, Colorful, Third Person, PvP, Martial Arts, Party, Team-Based, Co-op, Singleplayer"
Mad Streets Demo,,"16 Jun, 2020","Action, Indie, Casual"
Roman Empire Wars,,TBA,"Strategy, Historical, War, Turn-Based Strategy, Grand Strategy, RTS, Military, Tactical, Multiplayer, Singleplayer, Real Time Tactics, Action, Rome, Turn-Based, Co-op, Simulation, Violent, Sandbox, Destruction, Indie"
Freakout: Calamity TV Show,6,"25 Jun, 2019","Action, Indie, Gore, Violent, Top-Down, Funny, Blood, Fast-Paced, Twin Stick Shooter, Local Co-Op, Top-Down Shooter, Singleplayer, Great Soundtrack, Bullet Hell, Dystopian , Multiplayer, Shooter, Survival, Difficult, Comedy"
ZERO ZION,,2020,"Action, Early Access, Violent, Adventure, Indie, Gore, Singleplayer, Multiplayer, Local Multiplayer"
Camped Out!,,Coming in 2020,"Action, Casual, Indie, Simulation, Co-op, Action-Adventure, Arcade, Building, Time Management, Colorful, Stylized, Resource Management, Tutorial, 4 Player Local, Local Co-Op, Local Multiplayer, Multiplayer, Singleplayer, Co-op Campaign, Adventure"
Camped Out! Demo,,"7 Oct, 2020",
Magicka Demo,62,"24 Jan, 2011","Action, RPG"
Carrot Heart,1,"17 Sep, 2020","Adventure, Action Roguelike, Action, Online Co-Op, Dungeon Crawler, Roguelike, Hack and Slash, Roguelite, Procedural Generation, 2D, Early Access, Top-Down, Indie, Crafting, Co-op, Multiplayer, Singleplayer"
Once Upon A Time In Roswell,,Late 2020,"Walking Simulator, First-Person, Detective, Horror, Psychological Horror, Story Rich, Action, Mystery, Atmospheric, Drama, Adventure, Aliens, Dark, Multiplayer, Singleplayer, Indie, Gore, Violent"
Cowboy Life Simulator,,TBA,"Action, Adventure, Indie, Simulation, RPG, Western, Hack and Slash, Survival, Multiplayer, Violent, Open World, Singleplayer, Historical, Third Person, War, Isometric"
Spellbearers,,Q1 2021,"Action, Adventure, Indie, Arcade, Shooter, Bullet Hell, Shoot 'Em Up, Twin Stick Shooter, 2D, Top-Down, Fantasy, Magic, Medieval, Retro, PvP, Singleplayer, Co-op, Co-op Campaign, Local Co-Op, Multiplayer"
Spellbearers Demo,,"7 Aug, 2020","Strategy, Action, Adventure, Indie"
Mount & Blade: Warband Demo,61,"30 Aug, 2010","Action, RPG"
Treasure Tomb VR Demo,,"14 Aug, 2020",
Pulseball,9,"2 Oct, 2020","Casual, Competitive, Action, Free to Play, Sports, Physics, Shooter, Early Access, eSports, Indie, Multiplayer, FPS, Shoot 'Em Up, Simulation, 3D, First-Person, Futuristic, PvP, Singleplayer, PvE"
Rooster Rampage,,TBA,"Casual, Action, Third-Person Shooter, Shooter, Arcade, Indie, Stylized, Fantasy, Zombies, Physics, Destruction, Co-op, Multiplayer, Singleplayer, Local Co-Op, Online Co-Op"
Song Beater: Quite My Tempo! Demo,,"22 Nov, 2020",
成王败寇,7,"14 Jul, 2020","Action, 2.5D, RPG, Massively Multiplayer, Action RPG, MMORPG, 2D Fighter, 1980s, PvP, Free to Play, Indie, Multiplayer, Singleplayer"
Pixels can fight Demo,,"3 Oct, 2020",
Grid Clash VR Demo,,"4 Sep, 2019","Action, Indie, Sports"
DUST-UP,3,"22 Feb, 2019","Action, Indie, Simulation, Sports, Early Access, Fighting, Physics, Local Multiplayer, Funny, Walking Simulator, Character Customization, Singleplayer, Multiplayer"
Road To Death,1,"20 May, 2020","Action, Indie, Adventure, Stealth, Looter Shooter, Dark, Action-Adventure, Shooter, Survival, FPS, Horror, Shoot 'Em Up, Survival Horror, 3D, Realistic, Sci-fi, Cyberpunk, Singleplayer, Loot, Multiplayer"
Redout: Space Assault,,2021,"Simulation, Indie, Action, Space, Sci-fi, Singleplayer, Space Sim, Arcade, Shooter, Futuristic, Controller, Soundtrack, Colorful, Difficult, Adventure, 3D, Third Person, Dark, Casual, Multiplayer"
Drox Operative Demo,3,"26 Feb, 2014","Action, RPG, Indie"
Necrowarp,,TBD,"Action, Indie, Gore, Violent, Character Customization, Destruction, Robots, Bullet Time, Demons, On-Rails Shooter, Side Scroller, Online Co-Op, Multiplayer, Sci-fi, Cyberpunk, Beat 'em up, Atmospheric, Singleplayer, Shoot 'Em Up"
Zeepkist,,TBA,"Racing, Indie, Physics, Action, Level Editor, 4 Player Local, Arcade, Local Multiplayer, Colorful, Building, Driving, 3D, Cute, Stylized, Third Person, Character Customization, PvP, Atmospheric, Singleplayer, Multiplayer"
Blue Box Game: DDAFPST Ostriches,,"2 Oct, 2020","Action, Indie, Casual, Racing, Adventure, Fast-Paced, Multiplayer, Singleplayer, Local Multiplayer, Intentionally Awkward Controls, Simulation"
Ninjin: Clash of Carrots Demo,2,"10 Oct, 2018","Action, Adventure, RPG, Indie"
Click Commander Demo,,"16 Jul, 2020",
Voidtrain,,2022,"Open World Survival Craft, Survival, Building, Crafting, Base Building, Shooter, First-Person, Steampunk, Open World, Sandbox, Simulation, Adventure, Action, Online Co-Op, Multiplayer, FPS, Co-op, Singleplayer, Indie, Early Access"
Moving Out Demo,6,"12 Dec, 2019","Action, Indie, Casual, Simulation"
Drug Dealer Simulator Demo,207,"4 Mar, 2020","Action, Free to Play, Indie, Casual, Simulation"
Arena of Ruins,,"25 Jul, 2020","Action, RPG, Casual, Strategy, MOBA, Action RPG, CRPG, 3D, Fantasy, PvP, Indie, Adventure, Multiplayer, Singleplayer, Co-op"
Planet Explorers Demo,4,"10 Nov, 2016","Action, Adventure, Indie, RPG, Simulation"
Spells 'n' Stuff,3,"4 Apr, 2016","Early Access, VR, Indie, Arena Shooter, FPS, Magic, PvP, Competitive, Fighting, Shooter, Cartoony, Cute, Funny, Action, Colorful, Fantasy, Artificial Intelligence, Physics, Combat, Multiplayer"
Crystal Raiders VR,,Spring 2021,"Action, Adventure, Casual, Indie, VR, Family Friendly, Action-Adventure, PvP, Co-op, Online Co-Op, Multiplayer, Singleplayer"
ANTE,,"10 Dec, 2020","Action, Puzzle, Casual, Strategy, Arcade, Local Co-Op, Relaxing, 2D, Co-op, Indie, Local Multiplayer, Multiplayer, Singleplayer"
M.A.S.S. Builder Demo,29,"25 Mar, 2019","Strategy, Action, RPG, Indie"
Whiskey & Zombies Demo,,"7 Oct, 2020",
AK-xolotl,,2021,"Bullet Hell, Combat, Arena Shooter, Pixel Graphics, Top-Down Shooter, Shooter, Action, Indie, Fighting, Combat Racing, Cute, Third-Person Shooter, 2D, Third Person, Multiplayer, Singleplayer, Precision Platformer, Local Co-Op"
WARZONE-X,,,"FPS, Shoot 'Em Up, PvP, Shooter, 3D, Cyberpunk, Post-apocalyptic, Gun Customization, Action, Sci-fi, Dystopian , Atmospheric, Futuristic, Dark, Multiplayer, Massively Multiplayer, Singleplayer, Early Access, Indie, Open World"
Super Astreus 2,1,"14 Apr, 2020","Action, Casual, Indie, Early Access, Multiplayer, Platformer, 2D, Singleplayer, 4 Player Local, Family Friendly, 2D Platformer, Local Multiplayer, Level Editor"
Divided Kingdoms,,"30 Jul, 2021","Strategy, Action, Adventure, RPG, Indie, Casual, Gore, Violent, Wargame, Resource Management, Management, Building, RTS, War, Turn-Based Strategy, Atmospheric, Singleplayer, Medieval, Great Soundtrack, Multiplayer"
Hero Syndrome,,Q4 2021,"Action, Adventure, Indie, Puzzle, Building, Competitive, Gore, Violent, Shooter, 3D Platformer, Arena Shooter, Puzzle Platformer, Third-Person Shooter, First-Person, Sci-fi, PvP, Multiplayer, Online Co-Op, Singleplayer"
Gelldonia,7,"9 Oct, 2020","Action, RPG, Open World, Open World Survival Craft, 3D, First-Person, Combat, Crafting, PvE, PvP, Trading, Early Access, Indie, Local Multiplayer, Singleplayer, Multiplayer, Third Person, Co-op"
Journey of Life Demo,,"20 Mar, 2018","Action, Adventure, Indie, Simulation"
PuPaiPo Space Deluxe,4,"19 Dec, 2019","Arena Shooter, Shoot 'Em Up, Top-Down Shooter, Bullet Hell, Casual, Arcade, 2D, Cute, Action, Colorful, Pixel Graphics, Family Friendly, Space, 4 Player Local, Co-op, Local Co-Op, Local Multiplayer, Multiplayer, Singleplayer, Indie"
ODDITYGIRLs: Virtual World Demo,,"30 Oct, 2020",
Oddity Girls: Virtual World,,"22 Oct, 2020","Action, Casual, Character Action Game, Early Access, Action Roguelike, Hack and Slash, PvE, 3D, Cute, Cartoony, Indie, Singleplayer, Local Co-Op, 4 Player Local, Multiplayer"
Space Slurpies,,"15 Mar, 2021","Casual, Arcade, Action, Adventure, PvP, Psychedelic, Relaxing, Colorful, Space, Cute, Indie, Multiplayer, Singleplayer, 3D Fighter"
World War Academy: COMMANDER 1,,"3 Dec, 2020","Horror, Stealth, Shooter, Action, PvE, MOBA, FPS, Third-Person Shooter, 3D, Third Person, First-Person, Funny, Thriller, Assassin, Singleplayer, Multiplayer, PvP, Vehicular Combat, Indie, Co-op"
The Culling 2,154,"10 Jul, 2018","Memes, Psychological Horror, Sexual Content, Anime, Walking Simulator, Comedy, Nudity, Illuminati, Singleplayer, Dating Sim, Dark Humor, Indie, Violent, Pixel Graphics, Visual Novel, Action, Female Protagonist, Family Friendly, Multiplayer, Battle Royale"
Sons of Ra,,Early 2021,"Strategy, Indie, Action, Tower Defense, eSports, Local Multiplayer, Auto Battler, Competitive, Controller, RTS, Fast-Paced, Multiplayer, Family Friendly, Mythology, Replay Value, Singleplayer, 3D, Board Game, PvP, Fantasy"
"Warhammer 40,000: Darktide",,2021,"FPS, Warhammer 40K, Action, Shooter, Hack and Slash, First-Person, Co-op, Adventure, Sci-fi, Action-Adventure, Team-Based, Gore, Atmospheric, Violent, Multiplayer, Online Co-Op, Indie, Singleplayer, Horror"
Juiced!,1,"23 Apr, 2020","Action, Indie, Adventure, 2D Platformer, Puzzle Platformer, Pixel Graphics, Platformer, 2D, Retro, Singleplayer, Action-Adventure, Cute, Cartoony, Aliens, 1990's, Funny, Character Customization, Old School, Free to Play, Multiplayer"
Redout Demo,5,"21 Dec, 2016",Racing
Order Of The Gatekeepers Demo,,"17 Nov, 2020",
SCP: Blackout Demo,1,"1 Mar, 2019",Indie
ULTIRE: Balls Out,,"28 Jan, 2020","Action, Indie, Casual, Racing, Simulation, Early Access, Physics, 3D Platformer, Time Attack, Difficult, Funny, Singleplayer, Fast-Paced, Multiplayer, Competitive, Family Friendly"
Van Helsing I. Complete Pack Demo,16,,"Action, Adventure, RPG, Indie"
Detached: Non-VR Edition Demo,,"25 Jul, 2018","Indie, Simulation"
Orcs Must Die! Demo,27,"3 Oct, 2011",
Super Cable Boy Demo,1,"23 Sep, 2020",
Steel Division 2 - Reinforcement Pack #8 - Destruction Mode,5,"20 Apr, 2020","Strategy, Indie, Simulation, Action, Tanks, Military, Real-Time, Singleplayer, Multiplayer, Tactical, Real Time Tactics, Co-op, War, Replay Value, RTS, Wargame, Historical, Realistic, Real-Time with Pause"
Super Dungeon Designer,,Winter 2021,"Building, Dungeon Crawler, Action RPG, Level Editor, PvP, Character Customization, RPG, 2D, Cute, Action, Cartoon, Adventure, Co-op, Local Co-Op, Local Multiplayer, Multiplayer, Singleplayer, 4 Player Local, Online Co-Op, Indie"
Listeria Wars,,2020,"Indie, Strategy, Singleplayer, Tower Defense, RTS, Side Scroller, 2D, Pixel Graphics, Atmospheric, Multiple Endings, Tactical, FMV, Real Time Tactics, Casual, Action Roguelike, Simulation, Action, Touch-Friendly, Roguelite, Multiplayer"
Listeria Wars Demo,1,"8 Oct, 2020",
Racing Outlaws,,"14 Aug, 2020","Action, Adventure, Racing, Action RPG, Action-Adventure, Arcade, 3D Fighter, 3D Platformer, Action Roguelike, 3D, Sports, Indie, Strategy, Atmospheric, Combat, Singleplayer, Multiplayer"
VRnoid,,Coming soon,"Action, Casual, Sports, 3D, Colorful, VR, Retro, Space, PvP, Co-op, Indie, Local Co-Op, Local Multiplayer, Multiplayer, Singleplayer"
Toon Shooters 2: The Freelancers,,"14 Dec, 2020","Side Scroller, Bullet Hell, Action, Shooter, Arcade, 2.5D, Cartoony, Fantasy, Space, Comedy, Co-op, Indie, Online Co-Op, Singleplayer, Co-op Campaign, Multiplayer"
Ready Or Not - Alpha,,,"Action, Indie, Adventure, Tactical, Violent, FPS, Gore, Realistic, Nudity, Multiplayer, Singleplayer"
GameGuru Demo,1,"9 Oct, 2019","Design & Illustration, Utilities, Animation & Modeling, Education, Software Training, Game Development"
Touch Type Tale - Strategic Typing,,2021,"Typing, Real Time Tactics, Education, Base Building, PvP, Competitive, Real-Time, RTS, Strategy, 2D, Action, Stylized, Hand-drawn, Tactical, Medieval, Level Editor, Multiplayer, Singleplayer, Indie"
RULES OF GRAVITY,,2021,"Adventure, Space, Top-Down, Co-op, Space Sim, Simulation, Survival Horror, Funny, Physics, 3D, Local Co-Op, Indie, Singleplayer, Multiplayer, Action, Action-Adventure"
Ready Or Not - Alpha,,,"Action, Indie, Adventure, Tactical, Violent, FPS, Gore, Realistic, Nudity, Multiplayer, Singleplayer"
WipeOuters,,Data disponível em breve,"Action, Horror, Strategy, Psychological Horror, Puzzle, Zombies, First-Person, Mystery, Action-Adventure, Shooter, Adventure, Indie, Gore, Violent, 3D, PvE, Multiplayer, Singleplayer"
Lumberhill,,Early 2021,"Comedy, Dinosaurs, 4 Player Local, Family Friendly, Fast-Paced, Co-op, Online Co-Op, Local Co-Op, PvP, Cartoony, Action, Casual, Indie, Arcade, Multiplayer, Colorful, Adventure, Singleplayer, Funny, Simulation"
Lumberhill Demo,,"16 Jun, 2020","Action, Adventure, Indie, Casual, Simulation"
Notebook Artillery,1,"5 Nov, 2020","Action, Casual, Simulation, Arcade, Turn-Based Tactics, 2D, Hand-drawn, 1980s, 1990's, America, Family Friendly, Relaxing, Retro, Choices Matter, Physics, Procedural Generation, Multiplayer, Indie, Singleplayer, Local Multiplayer"
Good Knight,,Q4 2020,"Action, Indie, Bullet Hell, Gothic, Level Editor, Great Soundtrack, Difficult, Rhythm, Arcade, Shooter, Top-Down, Bullet Time, Tutorial, Co-op, Local Co-Op, Online Co-Op, Multiplayer, Singleplayer, Local Multiplayer, Puzzle"
Shotgun n  Zombies,4,"13 Feb, 2020","Zombies, Blood, Gore, Indie, FPS, Arena Shooter, First-Person, Action, Violent, Shooter, 3D, Realistic, Combat, Singleplayer, PvE, Online Co-Op, Co-op, Multiplayer"
Biplanes!,,In Development,"4 Player Local, Local Multiplayer, Local Co-Op, PvP, Competitive, Arcade, 2D, World War I, Flight, Action, Hand-drawn, Co-op, Indie, Multiplayer, Online Co-Op, Singleplayer, Shoot 'Em Up"
Super Mega Baseball 3 Demo,1,"13 May, 2020","Action, Free to Play, Indie, Simulation, Sports"
The DOCS: Department of Creatures,,Aug 2021,"Casual, Action, Adventure, Indie, Early Access, Zombies, Co-op, Third Person, Third-Person Shooter, Multiplayer, Singleplayer, Shooter"
MEIRIN IN FISTS OF FIRE,1,"3 Dec, 2020","Action, Fighting, 2D Fighter, 1990's, 2D Platformer, 2.5D, Dark Humor, Comedy, Cute, Realistic, Horror, Political, Funny, Psychological Horror, Atmospheric, PvP, Multiplayer, Singleplayer, 2D, Indie"
Sacred Citadel Demo,3,"20 Apr, 2013",Action
HYPERCHARGE: Unboxed Demo,3,"27 Apr, 2020","Strategy, Action, Adventure, Casual, Sports"
Queen's Conquest,4,"17 Jul, 2020","2D Fighter, Hack and Slash, PvP, Fighting, eSports, Action, 2.5D, Swordplay, Anime, Fantasy, Gothic, Magic, Medieval, Western, Multiplayer, Local Multiplayer, Singleplayer, Indie, Early Access"
BattleBeasts,,2020,"Free to Play, RPG, Massively Multiplayer, Adventure, Action, Indie, Survival, Multiplayer, Violent, Battle Royale, Open World, Sandbox, Early Access, Singleplayer, FPS"
Trine 2 Demo,48,"16 Dec, 2011","Action, Indie"
Specimen 13,5,"28 Jul, 2020","Horror, Survival Horror, Exploration, PvP, PvE, Stealth, Survival, Action, 3D, First-Person, Realistic, Adventure, Atmospheric, Co-op, Multiplayer, Online Co-Op, Singleplayer, Indie"
Shadowgrounds Demo,2,"1 May, 2006",Action
Shakes on a Plane,,"15 Dec, 2020","Action, Family Friendly, 4 Player Local, Local Co-Op, Local Multiplayer, Casual, Simulation, Indie, Cartoony, Colorful, Funny, Team-Based, Co-op, Multiplayer, Singleplayer, Aliens"
Shakes on a Plane Demo,,"7 Oct, 2020",
Stack Gun Heroes,,TBD,"Building, Base Building, Automation, Shooter, First-Person, Simulation, Funny, Sandbox, Action, Stylized, FPS, Sci-fi, Loot, Resource Management, Co-op, PvP, Online Co-Op, Multiplayer, Singleplayer, Indie"
Gravity in Space,,Jan 2021,"Flight, Indie, Space, Shooter, Physics, Difficult, PvP, 3D, Action, Realistic, Space Sim, Simulation, Sci-fi, 6DOF, Combat, Singleplayer, Multiplayer, Early Access, Spaceships, Science"
MADNESS: Project Nexus Demo,9,"14 Oct, 2020","Gore, Violent"
Nation Red Demo,2,"3 Sep, 2009",
PitBots,,2021,"Simulation, Robots, Physics, Destruction, Building, Vehicular Combat, Indie, Combat, Sandbox, 3D, Realistic, Co-op, Co-op Campaign, Third Person, Singleplayer, Multiplayer, Online Co-Op, Local Co-Op, Local Multiplayer, Action"
Giana Sisters: Twisted Dreams Demo,1,"11 Dec, 2012","Action, Indie, Casual"
Unbox Demo,1,"21 Sep, 2016","Action, Adventure, Indie"
OBSCURY : THE LAST,,"15 Mar, 2021","Horror, Investigation, Open World, 3D, First-Person, Lore-Rich, Psychological Horror, Narration, Action, Realistic, Psychedelic, Psychological, Adventure, Multiplayer, Singleplayer, Co-op, Online Co-Op, Indie"
Nearly Dead,,2021 1Q,"Indie, Action, Strategy, RPG, Gore, Early Access, Violent, Zombies, Survival, 2D, Roguelite, Moddable, Online Co-Op, Multiplayer, Survival Horror, Singleplayer, Perma Death, City Builder"
The Caretaker - Dungeon Nightshift,4,"10 Oct, 2016","Mystery Dungeon, Dungeon Crawler, Casual, Arcade, First-Person, 3D, Action, Fantasy, Stealth, Survival, Atmospheric, Crafting, Adventure, Old School, Retro, Dark, Singleplayer, Indie, Multiplayer"
Shank Demo,5,"26 Oct, 2010","Action, Indie"
Total Tank Simulator Demo,137,"22 May, 2018","Action, Indie, Simulation, Strategy"
Celtreos,,"7 May, 2019","Shoot 'Em Up, Side Scroller, Bullet Hell, Indie, Great Soundtrack, Gun Customization, Replay Value, Action, Arcade, 2D, Space, Shooter, Futuristic, Jet, Co-op, Local Co-Op, Local Multiplayer, Split Screen, Multiplayer, Singleplayer"
PAPER TANKS Demo,,"17 Jun, 2020","Action, Adventure, RPG, Massively Multiplayer, Indie, Simulation"
PAPER TANKS,,"15 Feb, 2021","Action, Indie, Simulation, Adventure, RPG, Massively Multiplayer, Co-op, Board Game, Multiplayer, 2D, Singleplayer, Great Soundtrack, Casual, Local Co-Op, Competitive, Retro, Funny, Class-Based, Tanks, Controller"
Oscillate,,"15 Jan, 2021","Racing, Sports, Simulation, Physics, Driving, Automobile Sim, Adventure, Arcade, 3D, Vehicular Combat, Action, Stylized, Score Attack, Atmospheric, Retro, Soundtrack, Indie, Multiplayer, Singleplayer"
Juiced! Demo,,"25 Aug, 2020",
Outcore,,2021,"2D Platformer, Story Rich, Comedy, Character Action Game, Dating Sim, Female Protagonist, Platformer, Funny, Action, Anime, Pixel Graphics, Fantasy, Adventure, Combat, 2D, Singleplayer, Indie, Online Co-Op, Multiplayer, Arcade"
Trine Demo,7,"26 Jun, 2009",
